scenario,strategy,concurrency,backend_ms,iteration,actual_loads,expected_loads,duplicate_loads,amplification,throughput,p50_ms,p95_ms,p99_ms,max_ms,lock_contentions,unrelated_key_wait_ms,flights_created,coalesced_callers,peak_waiters,ttl_ms,request_count,successful_requests,cache_hits,cache_misses,peak_concurrent_loads,lock_acquisitions,lock_wait_ms,unrelated_key_contentions,coalescing_ratio,b_request_latency_ms,shuffle_seed,wave_offset_ms
UnrelatedKeyBlocking,SingleFlight,2,20,5,2,2,0,1,72.362827215659323,20.326899999999998,25.108799999999999,25.108799999999999,25.108799999999999,0,0,2,0,0,1000,2,2,0,2,2,0,0,0,0,25.108799999999999,,2
UnrelatedKeyBlocking,NaiveCacheAside,2,100,1,2,2,0,1,18.830547667648368,100.22790000000001,101.5072,101.5072,101.5072,0,0,0,0,0,1000,2,2,0,2,2,0,0,0,0,100.22790000000001,,5
UnrelatedKeyBlocking,NaiveCacheAside,2,100,2,2,2,0,1,18.279864729001005,103.5714,109.40179999999999,109.40179999999999,109.40179999999999,0,0,0,0,0,1000,2,2,0,2,2,0,0,0,0,103.5714,,5
UnrelatedKeyBlocking,NaiveCacheAside,2,100,3,2,2,0,1,18.034346412743069,102.9751,103.7492,103.7492,103.7492,0,0,0,0,0,1000,2,2,0,2,2,0,0,0,0,103.7492,,5
UnrelatedKeyBlocking,NaiveCacheAside,2,100,4,2,2,0,1,18.060142079137737,101.4736,102.31789999999999,102.31789999999999,102.31789999999999,0,0,0,0,0,1000,2,2,0,2,2,0,0,0,0,102.31789999999999,,5
UnrelatedKeyBlocking,NaiveCacheAside,2,100,5,2,2,0,1,18.9327603017882,99.6417,105.6271,105.6271,105.6271,0,0,0,0,0,1000,2,2,0,2,2,0,0,0,0,99.6417,,5
UnrelatedKeyBlocking,GlobalLock,2,100,1,2,2,0,1,9.4564033799076963,103.2702,199.94839999999999,199.94839999999999,199.94839999999999,1,91.774900000000002,0,0,0,1000,2,2,0,2,1,2,91.774900000000002,1,0,199.94839999999999,,5
UnrelatedKeyBlocking,GlobalLock,2,100,2,2,2,0,1,9.4389310599353244,102.8817,204.91999999999999,204.91999999999999,204.91999999999999,1,95.857399999999998,0,0,0,1000,2,2,0,2,1,2,95.857399999999998,1,0,204.91999999999999,,5
UnrelatedKeyBlocking,GlobalLock,2,100,3,2,2,0,1,9.4956797031270703,101.5539,204.73159999999999,204.73159999999999,204.73159999999999,1,95.693100000000001,0,0,0,1000,2,2,0,2,1,2,95.693100000000001,1,0,204.73159999999999,,5
UnrelatedKeyBlocking,GlobalLock,2,100,4,2,2,0,1,9.2656980614769804,108.76130000000001,206.28649999999999,206.28649999999999,206.28649999999999,1,99.214299999999994,0,0,0,1000,2,2,0,2,1,2,99.214299999999994,1,0,206.28649999999999,,5
UnrelatedKeyBlocking,GlobalLock,2,100,5,2,2,0,1,9.6631008214118861,103.2115,200.98609999999999,200.98609999999999,200.98609999999999,1,97.256299999999996,0,0,0,1000,2,2,0,2,1,2,97.256299999999996,1,0,200.98609999999999,,5
UnrelatedKeyBlocking,SingleFlight,2,100,1,2,2,0,1,19.196989911981802,98.237499999999997,104.1756,104.1756,104.1756,0,0,2,0,0,1000,2,2,0,2,2,0,0,0,0,98.237499999999997,,5
UnrelatedKeyBlocking,SingleFlight,2,100,2,2,2,0,1,17.688705319435908,103.51779999999999,103.95740000000001,103.95740000000001,103.95740000000001,0,0,2,0,0,1000,2,2,0,2,2,0,0,0,0,103.51779999999999,,5
UnrelatedKeyBlocking,SingleFlight,2,100,3,2,2,0,1,18.347243601857475,100.41670000000001,109.0013,109.0013,109.0013,0,0,2,0,0,1000,2,2,0,2,2,0,0,0,0,100.41670000000001,,5
UnrelatedKeyBlocking,SingleFlight,2,100,4,2,2,0,1,18.093128953348675,102.2723,104.625,104.625,104.625,0,0,2,0,0,1000,2,2,0,2,2,0,0,0,0,102.2723,,5
UnrelatedKeyBlocking,SingleFlight,2,100,5,2,2,0,1,17.752970959690103,102.9714,106.84610000000001,106.84610000000001,106.84610000000001,0,0,2,0,0,1000,2,2,0,2,2,0,0,0,0,102.9714,,5
